bmachell	Ben Machell	Machell, Ben			G																				1																			1		1			Ben		0															0													0																																																		0		0	
alimac	Ali MacQueen	MacQueen, Ali			G																				1																			1							0															0													0																																																		0		0	
Prachel	Rachel Maddux	Maddux, Rachel			G K																				1				1																																					0													0																																																		0			
maestro	DJ Maestro	Maestro, DJ	Maestro.htm																																																2															0						1	1						2																																																		0		0	
gm	Gert Mahieu	Mahieu, Gert																																										0		2			Gert		0															0													0																																																		0		0	
amale	Andrew Male	Male, Andrew		12	G																1				1																			2		1			Andrew		0															0													0																																																		0		0	
pm	Paul Manak	Manak, Paul	ManakP.htm	12 17 18	D														1		1														1	1								4	Oor	8		a	Paul		5															0													0																																	1	1	1	1	1													5		4	1
bvm	Bert van Manen	Manen, Bert van		14																												1												1		7			Bert		0															0													0																																																		0		0	
mmannaerts	Mathieu Mannaerts	Mannaerts, Mathieu																																																																0													0																																																		0			
tmanning	Toby Manning	Manning, Toby		5	G						1														1																			2		0			Toby		0															0													0																																																		0		0	
hmantel	Hans Mantel	Mantel, Hans	MantelH.htm						1												1		1											1										4					Hans		2															0	1	1											2																																																		0		0	
rman	Roy Mantel	Mantel, Roy	MantelR.htm		D														1																									1	Oor	2		a	Roy	The Parool	2															0													0																												1															1							2		1	1
Manuel	André Manuel	Manuel, André			B										1																																			Krang, De Ketterse fanfare	1	1														0													0																																																		0		0	
am	Adrie Markx	Markx, Adrie																																										0		1			Adrie		0															0													0																																																		0		0	
Marling	Laura Marling	Marling, Laura			B G										1										1				1																																																																																																							
cmarlowe	Chris Marlowe	Marlowe, Chris			G																				1																			1							0															0													0																																																		0		0	
tmarrs	Tim Marrs	Marrs, Tim			G																				1																			1							0															0													0																																																		0		0	
dmarsh	Dave Marsh	Marsh, Dave			G																				1																			1							0															0													0																																																		0		0	
Marsman	Joost Marsman	Marsman, Joost			B										1																																			I.O.S.	1	1														0													0																																																		0		0	
wjmart	Willem-Jan Martin	Martin, Willem-Jan																																										0							0															0													0																																																		0		0	
PmarcMas	Marc Masters	Masters, Marc			G																				1																																									0													0																																																		0			
jm	Joost Mattheij	Mattheij, Joost																																										0		1			Joost		0															0													0																																																		0		0	
jmayc	James Maycock	Maycock, James		13	G																		1		1																			2		1			James		0															0													0																																																		0		0	
jmccrea	John McCready	McCready, John			G																				1																			1		1			John		0															0													0																																																		0		0	
smcewen	Simon McEwen	McEwen, Simon			G																				1																			1		1			Simon		0															0													0																																																		0		0	
kmcgee	Kathryn McGee	McGee, Kathryn			G K																				1				1																																					0													0																																																		0			
pmcgee	Paul McGee	McGee, Paul			G																				1																										0															0													0																																																		0		0	
bmcilheney	Barry McIlheney	McIlheney, Barry			G																				1																			1							0															0													0																																																		0		0	
jmciver	Joe McIver	McIver, Joe			G																				1																			1							0															0													0																																																		0		0	
kmclaugh	Kylie McLaughlin	McLaughlin, Kylie			G K																				1				1															2							0															0													0																																																		0		0	
cmclean	Craig McLean	McLean, Craig			G																				1																			1							0															0													0																																																		0		0	
jamesmc	James McMahon	McMahon, James			G																				1																																																																																																											
imcnabb	Ian McNabb	McNabb, Ian			G																				1																			1							0															0													0																																																		0		0	
jmcnair	James Mcnair	McNair, James		6 11 17	G							1								1					1										1									4		1			James		0															0													0																																																		0		0	
mmeer	Malik Meer	Meer, Malik			G																				1																			1							0															0													0																																																		0		0	
renem	René van der Meer	Meer, René van der																																										0		1			René		0															0													0																																																		0		0	
rm	René Megens	Megens, René	MegensR.htm	1 11 15	D	1													1	1													1											4	Oor/Gelderlander	20	1	a	René	Oor, Jazz, De Gelderlander	38															0				1	1	1	1						4																1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34		13	1
bobmehr	Bob Mehr	Mehr, Bob			G																				1																			1		1			Bob		0															0													0																																																		0		0	
nicolam	Nicola Meighan	Meighan, Nicola			G K																				1				1																						0															0													0																																																		0		0	
Meighan	Tom Meighan	Meighan, Tom			B G										1										1																																																																																																											
Meij	Jan van der Meij	Meij, Jan van der			B										1																																			Powerplay, Frédérique Spigt	1	1														0													0																																																		0		0	
larsm	Lars Meijer	Meijer, Lars	MeijerL.htm																																																3															0													0																																															1	1	1	3		0	
rme	Rien Meijer	Meijer, Rien			O																																						1																																																																																									
rinm	Rindert Meijer	Meijer, Rindert		16																														1										1		1			Rindert		0															0													0																																																		0		0	
ruudm	Ruud Meijer	Meijer, Ruud	MeijerR.htm	16 17																														1	1									2		1			Ruud		6															0	1	1						1	1	1		1	6																																																		0		0	
sm	Sietse Meijer	Meijer, Sietse	MeijerS.htm	2	D		1												1																									2	Het Parool	10		a	Sietse		12															0													0																					1	1	1	1					1	1	1	1	1	1	1	1														12		3	1
rmeijerink	Robert Meijerink	Meijerink, Robert	MeijerinkR.htm																																												1			Doornroosje, Eurosonic	6															0													0																																												1	1	1	1	1	1	6		3	1
cm	Constant Meijers	Meijers, Constant	MeijersC.htm	11 12	D H I														1	1	1					1	1																	5	Oor, Veronica	8		a	Constant		7															0													0	1	1	1	1				1								1							1																											7		0	
em	Egbert Meijers	Meijers, Egbert																																										0		1			Egbert		0															0													0																																																		0		0	
jmeijs	Josselien Meijs	Meijs, Josselien	MeijsJ.htm		D K														1										1															2	Slam			a	Josselien		1															0													0																																		1																1		1	1
Mellencamp	John Mellencamp	Mellencamp, John			B G										1										1																																																																																																											
mcmelzer	Marie-Claire Melzer	Melzer, Marie-Claire	MelzerMJ.htm		G K				1												1		1						1					1										5					Marie-Claire		5															0			1					1		1	1	1	5																																																		0		0	
cmenist	Chris Menist	Menist, Chris			G																				1																			1		0			Chris		0															0													0																																																		0		0	
Mennen	Joost Mennen	Mennen, Joost			B										1																																			Zinatra, Mennen	1	1														0													0																																																		0		0	
Mensink	Rick Mensink	Mensink, Rick			B										1																																			Blaze of glory, Prodigal sons, Harvest	1	1														0													0																																																		0		0	
pmepschen	Paul Mepschen	Mepschen, Paul																																																	0															0													0																																																		0		0	
bm	Billy Mercedes	Mercedes, Billy																																										0		1			Billy		0															0													0																																																		0		0	
wimmeul	Wim Meuleman	Meuleman, Wim																																																	0															0													0																																																		0		0	
pieterm	Pieter Meulendijks	Meulendijks, Pieter																																																																0													0																																																		0			
felixm	Felix Meurders	Meurders, Felix	MeurdersF.htm		A C E H			1									1					1				1																		4	NOS			a	Felix		1															0													0																1																																		1		0	
jmey	Jan Meyroos	Meyroos, Jan																																										0		2			Jan		0															0													0																																																		0		0	
kmicallef	Ken Micallef	Micallef, Ken		16	G																				1									1										2		1			Ken		0															0													0																																																		0		0	
Mickers	Davy Mickers	Mickers, Davy			B										1																																			Steam of pasison	1	1														0													0																																																		0		0	
jvmiersbergen	Jan van Miersbergen	Miersbergen, Jan van																																																	0															0													0																																																		0	1	0	
marcm	Marc Mijlemans	MIjlemans, Marc	MijlemansM.htm		D G														1						1																			2	Humo			a	Marc		1															0													0												1																																						1		0	
amilas	Alexander Milas	Milas, Alexander			G																				1																			1							0															0													0																																																		0		0	
miles	Miles	Miles			G																				1																			1							0															0													0																																																		0		0	
lynnm	Lynn Miles	Miles, Lynn			G																				1																																																																																																											
amiller	Andy Miller	Miller, Andy			G																				1																			1		0			Andy		0															0													0																																																		0		0	
jmills	James Mills	Mills, James			G																				1																			1							0															0													0																																																		0		0	
mmills	Mike Mills	Mills, Mike			G																				1																			1							0															0													0																																																		0		0	
MillsP	Phil Mills	Mills, Phil			B										1																																			Nerve, Mambo jambo	1	1														0													0																																																		0		0	
PevanM	Evan Minsker	Minsker, Evan			G																				1																																									0													0																																																		0			
jmitchell	John Mitchell	Mitchell, John			G																				1																			1		1			John		0															0													0																																																		0		0	
Moby	Moby	Moby			B G										1										1																																																																																																											
tmohlmann	Thomas Möhlmann	Möhlmann, Thomas																																																	0															0													0																																																		0	1	0	
ralfm	Ralf Mohren	Mohren, Ralf																																																																0													0																																																		0			
rvdm	Rianne van der Molen	Molen, Rianne van der	MolenR.htm		K																								1															1		1			Rianne		1															0													0																																												1						1		1	1
Molendijk	Ronald Molendijk	Molendijk, Ronald			B										1																																			DJ Soulvation	1	1														0													0																																																		0		0	
mm	Michiel Moll	Moll, Michiel	MollM.htm	12	D														1		1																							2	Oor	6		a	Michiel		2															0													0						1	1																																											2		0	
tvdm	Tim van der Mond	Mond, Tim van der																																																																0													0																																																		0			
tomonnik	Ton Olde Monnikhof	Monnikhof, Ton Olde	MonnikhofTO.htm		D														1																									1	Algemeen Dagblad			a	Ton Olde		1															0													0						1																																												1		0	
MooreJohn	John Moore	Moore, John			G																				1																																																																																																											
elsmoors	Els Moors	Moors, Els			K																								1																						0															0													0																																																		0	1	0	
hm	Holly Moors	Moors, Holy	MoorsH	1 3 5 11 13		1			1		1									1			1																					5		1		a	Holly		4							1	1	1	1					4													0																																																		0		0	
mmoring	Marcel Möring	Möring, Marcel			A			1																																											0															0													0																																																		0	1	0	
amorris	Andy Morris	Morris, Andy			G																				1																			1		1			Andy		0															0													0																																																		0		0	
mmorris	Mark Morris	Morris, Mark			G																				1																			1							0															0													0																																																		0		0	
emorse	Erik Morse	Morse, Erik			G																				1																																									0													0																																																		0			
guymort	Guy Mortier	Mortier, Guy	MortierG.htm		D G														1						1																			2	Humo			a	Guy		1															0													0								1																																										1		0	
rmjack	Richard Morton Jack	Morton Jack, Richard			G																				1																			1		1			Richard		0															0													0																																																		0		0	
robmorton	Rob Morton	Morton, Rob			G																				1																			1							0															0													0																																																		0		0	
rmorton	Roger Morton	Morton, Roger			G																				1																			1							0															0													0																																																		0		0	
Mosshart	Alison Mosshart	Mosshart, Alison			G K																				1				1																																																																																																							
MotionA	Andrew Motion	Motion, Andrew			G																				1																																																																																																											
ldum	Louis du Moulin	Moulin, Louis du	MoulinLdu.htm		D														1																									1	Vrije volk			a	Louis		1															0													0																	1																																	1		0	
bertramm	Bertram Mourits	Mourits, Bertram																																																														1	1	2													0																																																		0			
bm&ps	Bertram Mourits & Pieter Steinz	Mourits, Bertram & Pieter Steinz																																																																0													0																																																		0			
edmuit	Ed Muitjens	Muitjens, Ed																																																															1	1													0																																																		0			
jdmul	Jos de Mul	Mul, Jos de																																																	0															0													0																																																		0	1	0	
pegm	Peggy Mulder	Mulder, Peggy			K																								1															1							0															0													0																																																		0		0	
gmulh	Garry Mulholland	Mulholland, Garry			G																				1																			1		0					0															0													0																																																		0		0	
jmullen	John Mullen	Mullen, John			G																				1																			1		0			John		0															0													0																																																		0		0	
fdmunnik	Frank de Munnik	Munnik, Frank de																																																	0															0													0																																																		0		0	
Munnik	Paul de Munnik	Munnik, Paul de			B										1																																			Acda en de Munnik	1	1														0													0																																																		0		0	
munozcr	Omar Munoz-Cremers	Munoz-Cremers, Omar	MunozCremersO.htm																																									0							1															0													0																																									1									1		1	1
rmurdoch	Ross Murdoch	Murdoch, Ross			G																				1																			1							0															0													0																																																		0		0	
PmatthewM	Matthew Murphy	Murphy, Matthew			G																				1																																									0													0																																																		0			
Muskee	Harry Muskee	Muskee, Harry			B										1																																			Cuby + Blizzards, Harry Muskee band	1	1														0													0																																																		0		0	
benmyers	Ben Myers	Myers, Ben			G																				1																			1							0															0													0																																																		0		0	
hansn	Hans Nacinovic	Nacinovic, Hans																																																	2													1	1	2													0																																																		0		0	
tnaegels	Tom Naegels	Naegels, Tom																																																	0															0													0																																																		0	1	0	
rn	Rumnique Nannar	Nannar, Rumnique			G																				1																			1																																																																																								
bnatter	Bert Natter	Natter, Bert																																																	0															0													0																																																		0	1	0	
hnauta	Hans Nauta	Nauta, Hans	NautaH.htm		D														1																									1	Trouw			a	Hans		2															0													0																																				1			1											2		2	1
jn	Jan Nauta	Nauta, Jan	NautaJ.htm	12 17	D														1		1														1									3	Oor	13		a	Jan		5															0													0											1	1				1					1		1																											5		0	
jnebbeling	Johan Nebbeling	Nebbeling, Johan																																																	0															0													0																																																		0		0	
kneeds	Kris Needs	Needs, Kris			G																				1																			1							0															0													0																																																		0		0	
hann	Han Neijenhuis	Neijenhuis, Han																																										0		1			?		0															0													0																																																		0		0	
aneill	Andy Neill	Neill, Andy			G																				1																			1							0															0													0																																																		0		0	
mvn	Marco van Nek	Nek, Marco van																																										0		4			Marco		0															0													0																																																		0		0	
cnelson	Chris Nelson	Nelson, Chris		2 11	G		1													1					1																			3		1			Chris		0															0													0																																																		0		0	
rnewson	Richard Newson	Newson, Richard			G																				1																			1							0															0													0																																																		0		0	
PnickN	Nick Neyland	Neyland, Nick			G																				1																																									0													0																																																		0			
knicholls	Katie Nicholls	Nicholls, Katie			G K																				1				1															2		0					0															0													0																																																		0		0	
dnichols	David Nichols	Nichols, David			G																				1																			1							0															0													0																																																		0		0	
wn	Wim Niehaus	Niehaus, Wim	NiehausW.htm		D														1																									1	Oor	3		a	Wim		1															0													0																													1																					1		0	
Nielsen	Rick Nielsen	Nielsen, Rick			B G										1										1																																																																																																											
joostn	Joost Niemöller	Niemoller, Joost	NiemollerJ.htm		D														1																									1	Vinyl			a	Joost		1															0													0																1																																		1		0	
eefn	Eefje Nienhuis	Nienhuis, Eefje			K																								1															1							0															0													0																																																		0		0	
hvn	Harry van Nieuwenhoven	Nieuwenhoven, Harry van	NieuwenhovenH.htm	1 2 3 4 5 10 11 12 13 14 15 16 17	D L	1	1		1	1	1							1	1	1	1		1							1		1	1	1	1									15	Oor	27		a	Harry		29															0													0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1																				29		0	
pn	Philip Nijman	Nijman, Philip	NijmanP.htm	1 5 13		1					1												1																					3		1		a	Philip		1						1									1													0																																																		0		0	
wnoe	Waldemar Noë	Noë, Waldemar																																																	0															0													0																																																		0	1	0	
mnolis	Marc Nolis	Nolis, Marc																																										0		2			Mark		0															0													0																																																		0		0	
Nolte	Marc Nolte	Nolte, Marc			B										1																																			Face tomorrow, Quotes	1	1														0													0																																																		0		0	
wimn	Wim Noordhoek	Noordhoek, Wim	NoordhoekW.htm	1 3	C H	1			1								1									1																		4	VPRO			a	Wim		3															0													0	1	1	1																																															3		0	
snoort	Saskia Noort	Noort, Saskia			K																								1																						0															0													0																																																		0	1	0	
snorman	Sarah Norman	Norman, Sarah			G K																				1				1															2							0															0													0																																																		0		0	
PandrewN	Andrew Nosnitsky	Nosnitsky, Andrew			G																				1																																									0													0																																																		0			
pnotari	Peter Notari	Notari, Peter			G																				1																			1							0															0													0																																																		0		0	
mn	Miranda Notenboom	Notenboom, Miranda	NotenboomM		K																								1															1		1		a	Miranda		1							1								1													0																																																		0		0	
ln	Louis Nouws	Nouws, Louis	NouwsL.htm	4 5 11 13 16						1	1									1			1											1										5		1		a	Louis		12			1	1	1	1	1	1	1	1	1	1	1	1	12													0																																																		0		0	
pdnoyer	Paul du Noyer	Noyer, Paul du		4	G I					1															1		1																	3		1			Paul		0															0													0																																																		0		0	
NumanG	Gary Numan	Numan, Gary			B G										1										1																																																																																																											
Nyhoff	Erwin Nyhoff	Nyhoff, Erwin			B										1																																			Prodigal sons	1	1														0													0																																																		0		0	
wvo	Willem van O.	O., Willem van																																										0							0															0													0																																																		0		0	
OBrienC	Conor O'Brien	O'Brien, Conor			G																				1																																																																																																											
lobrien	Lucy O'Brien	O'Brien, Lucy		17	G K																				1				1						1									3		1			Lucy		0															0													0																																																		0		0	
soconnell	Sharon O'Connell	O'Connell, Sharon			G K																				1				1															2		0					0															0													0																																																		0		0	
roconnor	Rob O'Connor	O'Connor, Rob			G																				1																			1		1			Rob		0															0													0																																																		0		0	
pimo	Pim Oets	Oets, Pim	OetsP.htm		D														1																									1	Journalist	1		a	Pim		1															0													0								1																																										1		0	
mogorman	Martin O'Gorman	O'Gorman, Martin			G																				1																			1							0															0													0																																																		0		0	
pierreo	Pierre Oitmann	Oitmann, Pierre																																																																0													0																																																	1	1			
quinzo	Quinz Oldenhof	Oldenhof, Quinz																																																	0															0													0																																																		0		0	
to	Thom Olink	Olink, Thom																																										0		2			Thom		0															0													0																																																		0		0	
doliver	Dave Oliver	Oliver, Dave			G																				1																			1					Dave		0															0													0																																																		0		0	
vicol	Vico Olling	Olling, Vico																																										0							0															0													0																																																		0		0	
gvo	Gertjan van Ommen	Ommen, Gertjan van																																										0		1			Gertjan		0															0													0																																																		0		0	
lucond	Luc Onderdonk	Onderdonk, Luc	OnderdonkL.htm																																									0							1									1						1													0																																																		0		0	
bo	Berend Ongena	Ongena, Berend																																										0		2			Berend		0															0													0																																																		0		0	
joomkens	John Oomkens	Oomkens, John	OomkensJ.htm		D														1																									1	GPD			a	John		7															0													0						1	1		1		1	1	1	1																																				7		0	
so	Saskia Oomkes	Oomkes, Saskia	OomkesS.htm	11	K															1									1															2		1		a	Saskia		1						1									1													0																																																		0		0	
merelo	Merel Oord	Oord, Merel			K																								1																						0															0													0																																																		0		0	
Oosten	Roald van Oosten	Oosten, Roald van			B										1																																			Ghost trucker, Caesar	1	1														0													0																																																		0		0	
oosteromh	Hanyo van Oosterom	Oosterom, Hanyo van																																																	1															0							1						1																																																		0		0	
rogiero	Rogier Oostlander	Oostlander, Rogier	OostlanderR.htm		D														1																									1	BG			a	Rogier		2															0													0																																			1		1													2		2	1
cvo	Chris van Oostrom	Oostrom, Chris van	OostromC.htm	4 5 6 7 11 12 13 15 16 22	D					1	1	1	1						1	1	1		1										1	1						1				11	Haarlems dagblad	8		a	Chris		1															0													0												1																																						1		0	
pero	Perry Oostrum	Oostrum, Perry	OostrumP.htm	2 7 11 14 19 20			1						1							1												1					1	1						6		1		a	Perry		9			1	1		1	1	1	1	1	1	1			9													0																																																		0		0	
fo	Frits Oostvogel	Oostvogel, Frits																																										0		4			Frits		0															0													0																																																		0		0	
ho	Herman Openneer	Openneer, Herman																																										0		1			Herman		0															0													0																																																		0		0	
Ophuis	Manda Ophuis	Ophuis, Manda			B K										1														1																					Bemesea	1	1														0													0																																																		0		0	
joregan	John O'Regan	O'Regan, John			G																				1																			1		1					0															0													0																																																		0		0	
OrtonB	Beth Orton	Orton, Beth			B G										1										1				1																																																																																																							
avos	Angélique van Os	Os, Angélique van	OsAvan.htm		K																								1																						5															0				1	1	1	1					1	5																																																		0		0	
moshinsky	Matthew Oshinsky	Oshinsky, Matthew			G																				1																			1							0															0													0																																																		0		0	
go	Georgette Oskamp	Oskamp, Georgette			O K																								1														1								0															0													0																																																		0		0	
cotten	Christine Otten	Otten, Christine			K																								1																						0															0													0																																																		0	1	0	
maico	Maic Oudejans	Oudejans, Maic																																																																																																																																		
touwehand	Ton Ouwehand	Ouwehand, Ton	OuwehandT.htm						1												1		1											1										4					Ton		7															0	1	1	1					1	1	1	1		7																																																		0		0	
po	Patrick Oxsener	Oxsener, Patrick	OxsenerP.htm	6 11 12 17 18 22	D I							1							1	1	1						1								1	1				1				8	Aloha	4		a	Patrick	Revolver	8															0													0																														1	1	1					1	1			1		1		1					8		5	1
spafford	Steve Pafford	Pafford, Steve			G																				1																			1		0					0															0													0																																																		0		0	
ppakvis	Peter Pakvis	Pakvis, Peter	PakvisP.htm																																									0						Oor	2															0													0																																									1		1							2		2	1
maxpalf	Max Palfenier	Palfenier, Max	PalfenierM.htm		D														1																									1	Nieuwsblad van het Noorden			a	Max		3															0													0																1			1	1																														3		0	
rp	Roberto Palombit	Palombit, Roberto	PalombitR.htm	2 14 16	D		1												1													1		1										4	Music maker	8		a	Roberto		20															0													0			1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1		1		1																									20		0	
ppaphides	Peter Paphides	Paphides, Peter			G																				1																			1		1			Peter		0															0													0																																																		0		0	
ddparis	Didi de Paris	Paris, Didi de																																																	0															0													0																																																		0	1	0	
lparker	Lyndsey Parker	Parker, Lyndsey			G K																				1				1															2							0															0													0																																																		0		0	
rpasset	René Passet	Passet, René	PassetR.htm																																									0			1			DJ Broadcast, KindaMuzik, Oor	9															0													0																																									1	1	1	1	1	1	1	1	1	9		6	1
Pnate	Nate Patrin	Patrin, Nate			G																				1																																									0													0																																																		0			
Paulusma	Jelle Paulusma	Paulusma, Jelle			B										1																																			Daryll-Ann, Paulusma	1	1														0													0																																																		0		0	
mpawloswski	Mauro Pawlowski	Pawlowski, Mauro																																																	0															0													0																																																		0	1	0	
mpayt	Mark Paytress	Paytress, Mark		2 14	G		1																		1							1												3		1			Mark		0															0													0																																																		0		0	
kpearce	Kevin Pearce	Pearce, Kevin			G																				1																			1							0															0													0																																																		0		0	
gpeek	Gustaaf Peek	Peek, Gustaaf																																																	0															0													0																																																		0	1	0	
johnpeel	John Peel	Peel, John	PeelJ.htm	1 2	A C G H L	1	1	1									1								1	1				1														7	BBC			a	John		1															0													0																1																																		1		0	
bpeeters	Bart Peeters	Peeters, Bart	PeetersB.htm		A E G			1														1			1																			3	tv-presentator			a	Bart		1															0													0																1																																		1		0	
emilp	Emil Peeters	Peeters, Emil	PeetersE		D														1																									1	Metro			a	Emil		1															0													0																																						1												1		1	1
marnixp	Marnix Peeters	Peeters, Marnix	PeetersM.htm		D G														1						1																			2	Humo			a	Marnix		2															0													0																												1	1																					2		0	
npek	Norbert Pek	Pek, Norbert	PekN.htm																																									0			1			Revu	8															0													0																																							1	1	1	1	1	1	1	1				8		8	1
PjennP	Jenn Pelly	Pelly, Jenn			G																				1																																									0													0																																																		0			
dpels	Dick Pels	Pels, Dick																																																	0															0													0																																																		0	1	0	
apemberton	Andy Pemberton	Pemberton, Andy			G																				1																			1							0															0													0																																																		0		0	
clp	Corneille Perche	Perche, Corneille																																										0		1			cp		0															0													0																																																		0		0	
royp	Roy Pereira	Pereira, Roy	PereiraR.htm	18																																1								1		2			Roy		1															0													0																																							1											1		1	1
aperry	Andrew Perry	Perry, Andrew		9 10 20	G											1		1							1													1						4		1			Andrew		0															0													0																																																		0		0	
dpesch	David Peschek	Peschek, David		11 12	G															1	1				1																			3		1			David		0															0													0																																																		0		0	
mpetersen	Marco Petersen	Petersen, Marco	PetersenM.htm																																												1			Merz Breda	5															0													0																																													1	1	1	1	1	5		2	1
mpeterson	Michael Peterson	Peterson, Michael																																										0		3			Michael		0															0													0																																																		0		0	
jpetit	Jan Petit	Petit, Jan																																										0							0															0													0																																																		0		0	
apetri	Alexis Petridis	Petridis, Alexis		17	G																				1										1									2		1			Alexis		0															0													0																																																		0		0	
PamandaP	Amanda Petrusich	Petrusich, Amanda			G K																				1				1																																					0													0																																																		0			
YannisP	Yannis Philippakis	Philippakis, Yannis			B G										1										1																																																																																																											
PamyPh	Amy Phillips	Phillips, Amy			G K																				1				1																																					0													0																																																		0			
cpia	Camilla Pia	Pia, Camilla			G K																				1				1															2							0															0													0																																																		0		0	
apickering	Andy Pickering	Pickering, Andy			G																				1																			1							0															0													0																																																		0		0	
rpiep	Richard Piepenbrock	Piepenbrock, Richard																																										0		1			Richard		0															0													0																																																		0		0	
lpieper	Liam Pieper	Pieper, Liam			G																				1																			1							0															0													0																																																		0		0	
timop	Timo Pisart	Pisart, Timo																																																																																																																																		
jvdp	Jan van der Plas	Plas, Jan van der	PlasJ.htm	5 11 13 18	D						1								1	1			1					2008								1								2013	Aloha	1	1	a	Jan	Oor	28															0													0																					1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28		13	1
rplatts	Robin Platts	Platts, Robin			G																				1																			1		1			Robin		0															0													0																																																		0		0	
evdpl	Elsbeth van der Ploeg	Ploeg, Elsbeth van der			K																								1															1							0															0													0																																																		0		0	
Ploeg	Syb van der Ploeg	Ploeg, Syb van der			B										1																																			De Kast, Spanner	1	1														0													0																																																		0		0	
tpl	Theo Ploeg	Ploeg, Theo	PloegT.htm	7 20									1																															1			1			Oor, Gonzo	11															0													0																																							1	1	1	1	1	1	1	1	1	1	1	11		8	1
bp	Betti Plug	Plug, Betti			O K																								1														1								0															0													0																																																		0		0	
nplum	Nardia Plumridge	Plumridge, Nardia			G K																				1				1															2							0															0													0																																																		0		0	
mpoacher	Matt Poacher	Poacher, Matt			G																				1																																									0													0																																																		0			
HumoCP	Charlie Poel	Poel, Charlie			G																				1																										0															0													0																																																		0		0	
lpolak	Leo Polak	Polak, Leo																																																																0												1	1																																																					
cpolders	Claire Polders	Polders, Claire			K																								1																						0															0													0																																																		0	1	0	
fvdp	Frank van de Poll	Poll, Frank van de	PollF.htm																																									0		1		a	Frank		1			1												1													0																																																		0		0	
kpol	Kees Polling	Polling, Kees																																										0		3			Kees		0															0													0																																																		0		0	
mpols	Menno Pols	Pols, Menno																																										0		1			Menno		0															0													0																																																		0		0	
kpool	Koen Poolman	Poolman, Koen	PoolmanK.htm	2 5 7 8 9 18 19 20	D I		1				1		1	1		1			1								1									1	1	1						10	Oor	9	1	a	Koen	Oor	23															0													0																											1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23		13	1
dp	Dick Portegies	Portegies, Dick																																										0		1			Dick		0															0													0																																																		0		0	
hmp	Hans-Maarten Post	Post, Hans-Maarten																																										0		1			Hans-Maarten		0															0													0																																																		0		0	
npost	Niels Post	Post, Niels	PostN.htm																																															Metropolis	2															0													0																																											1		1					2		2	1
postonno	Onno Post	Post, Onno																																																	1															0							1						1																																																		0		0	
mpostema	Mark Postema	Postema, Mark	PostemaM.htm																																									0						Musicmaker	2															0													0																																									1		1							2		2	1
eposthuma	Eva Posthuma de Boer	Posthuma de Boer, Eva			K																								1																						0															0													0																																																		0	1	0	
mennop	Menno Pot	Pot, Menno	PotM.htm		D														1																									1	Volkskrant		1	a	Menno	De Volkskrant	17															0													0																																	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17		13	1
kpotter	Kerry Potter	Potter, Kerry			G																				1																			1		0					0															0													0																																																		0		0	
epouncey	Edwin Pouncey	Pouncey, Edwin			G																				1																			1		0			Edwin		0															0													0																																																		0		0	
PmikePow	Mike Powell	Powell, Mike			G																				1																																									0													0																																																		0			
jdup	Jan du Pree	Pree, Jan du	PreeJ.htm	5 11							1									1																								2							2									1	1					2													0																																																		0		0	
mprend	Mark Prendergast	Prendergast, Mark			G																				1																			1							0															0													0																																																		0		0	
